Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,League_Name,Season_Id
2023-05-08,Wigan,Rotherham,0,0,D,2.05,3.8,3.25,Championship,2223
2022-08-12,Osasuna,Sevilla,2,1,H,3.2,3.1,2.4,Primera Division,2223
2022-08-13,Celta,Espanol,2,2,D,1.8,3.75,4.75,Primera Division,2223
2022-08-13,Valladolid,Villarreal,0,3,A,3.9,3.6,1.9,Primera Division,2223
2022-08-13,Barcelona,Vallecano,0,0,D,1.22,7.0,12.0,Primera Division,2223
2022-08-14,Cadiz,Sociedad,0,1,A,3.6,3.2,2.2,Primera Division,2223
2022-08-14,Valencia,Girona,1,0,H,1.85,3.4,4.5,Primera Division,2223
2022-08-14,Almeria,Real Madrid,1,2,A,7.5,5.0,1.4,Primera Division,2223
2022-08-15,Ath Bilbao,Mallorca,0,0,D,1.6,3.75,6.5,Primera Division,2223
2022-08-15,Getafe,Ath Madrid,0,3,A,5.0,3.1,1.9,Primera Division,2223
2022-08-15,Betis,Elche,3,0,H,1.44,4.5,7.0,Primera Division,2223
2022-08-19,Espanol,Vallecano,0,2,A,2.45,3.1,3.1,Primera Division,2223
2022-08-19,Sevilla,Valladolid,1,1,D,1.5,4.2,6.5,Primera Division,2223
2022-08-20,Osasuna,Cadiz,2,0,H,1.9,3.25,4.5,Primera Division,2223
2022-08-20,Mallorca,Betis,1,2,A,3.1,3.2,2.4,Primera Division,2223
2022-08-20,Celta,Real Madrid,1,4,A,4.5,4.2,1.66,Primera Division,2223
2022-08-21,Ath Bilbao,Valencia,1,0,H,1.8,3.75,4.5,Primera Division,2223
2022-08-21,Ath Madrid,Villarreal,0,2,A,1.85,3.5,4.33,Primera Division,2223
2022-08-21,Sociedad,Barcelona,1,4,A,3.3,3.6,2.1,Primera Division,2223
2022-08-22,Elche,Almeria,1,1,D,2.5,3.2,3.0,Primera Division,2223
2022-08-22,Girona,Getafe,3,1,H,2.8,2.9,2.9,Primera Division,2223
2022-08-26,Girona,Celta,0,1,A,2.8,3.1,2.75,Primera Division,2223
2022-08-26,Betis,Osasuna,1,0,H,1.8,3.6,4.75,Primera Division,2223
2022-08-27,Elche,Sociedad,0,1,A,3.6,3.2,2.15,Primera Division,2223
2022-08-27,Vallecano,Mallorca,0,2,A,2.05,3.25,4.0,Primera Division,2223
2022-08-27,Almeria,Sevilla,2,1,H,3.6,3.25,2.15,Primera Division,2223
2022-08-28,Getafe,Villarreal,0,0,D,4.33,3.4,1.85,Primera Division,2223
2022-08-28,Barcelona,Valladolid,4,0,H,1.14,8.5,15.0,Primera Division,2223
2022-08-28,Espanol,Real Madrid,1,3,A,6.5,4.75,1.45,Primera Division,2223
2022-08-29,Cadiz,Ath Bilbao,0,4,A,3.6,3.2,2.15,Primera Division,2223
2022-08-29,Valencia,Ath Madrid,0,1,A,4.0,3.3,2.0,Primera Division,2223
2022-09-02,Celta,Cadiz,3,0,H,1.66,3.6,5.5,Primera Division,2223
2022-09-03,Mallorca,Girona,1,1,D,2.15,3.2,3.6,Primera Division,2223
2022-09-03,Real Madrid,Betis,2,1,H,1.4,5.25,6.5,Primera Division,2223
2022-09-03,Sociedad,Ath Madrid,1,1,D,2.9,3.2,2.55,Primera Division,2223
2022-09-03,Sevilla,Barcelona,0,3,A,4.5,3.6,1.8,Primera Division,2223
2022-09-04,Osasuna,Vallecano,2,1,H,2.0,3.1,4.33,Primera Division,2223
2022-09-04,Ath Bilbao,Espanol,0,1,A,1.53,4.0,6.5,Primera Division,2223
2022-09-04,Villarreal,Elche,4,0,H,1.33,5.0,10.0,Primera Division,2223
2022-09-04,Valencia,Getafe,5,1,H,1.9,3.2,4.5,Primera Division,2223
2022-09-05,Valladolid,Almeria,1,0,H,2.3,3.3,3.1,Primera Division,2223
2022-09-09,Girona,Valladolid,2,1,H,2.25,3.25,3.4,Primera Division,2223
2022-09-10,Vallecano,Valencia,2,1,H,2.62,3.1,2.87,Primera Division,2223
2022-09-10,Espanol,Sevilla,2,3,A,2.87,3.25,2.5,Primera Division,2223
2022-09-10,Cadiz,Barcelona,0,4,A,13.0,6.5,1.22,Primera Division,2223
2022-09-10,Ath Madrid,Celta,4,1,H,1.61,3.8,6.0,Primera Division,2223
2022-09-11,Real Madrid,Mallorca,4,1,H,1.25,6.0,11.0,Primera Division,2223
2022-09-11,Elche,Ath Bilbao,1,4,A,4.0,3.6,1.9,Primera Division,2223
2022-09-11,Getafe,Sociedad,2,1,H,3.75,3.0,2.15,Primera Division,2223
2022-09-11,Betis,Villarreal,1,0,H,2.8,3.4,2.5,Primera Division,2223
2022-09-12,Almeria,Osasuna,0,1,A,2.6,3.25,2.75,Primera Division,2223
2022-09-16,Valladolid,Cadiz,0,1,A,2.0,3.25,4.0,Primera Division,2223
2022-09-17,Mallorca,Almeria,1,0,H,2.0,3.3,4.0,Primera Division,2223
2022-09-17,Barcelona,Elche,3,0,H,1.08,11.0,26.0,Primera Division,2223
2022-09-17,Valencia,Celta,3,0,H,2.3,3.2,3.3,Primera Division,2223
2022-09-17,Ath Bilbao,Vallecano,3,2,H,1.53,4.0,6.5,Primera Division,2223
2022-09-18,Osasuna,Getafe,0,2,A,1.8,3.4,5.0,Primera Division,2223
2022-09-18,Villarreal,Sevilla,1,1,D,1.7,3.8,5.0,Primera Division,2223
2022-09-18,Betis,Girona,2,1,H,1.75,3.6,5.0,Primera Division,2223
2022-09-18,Sociedad,Espanol,2,1,H,1.7,3.6,5.0,Primera Division,2223
2022-09-18,Ath Madrid,Real Madrid,1,2,A,3.1,3.4,2.3,Primera Division,2223
2022-09-30,Ath Bilbao,Almeria,4,0,H,1.33,5.0,9.5,Primera Division,2223
2022-10-01,Cadiz,Villarreal,0,0,D,6.0,4.0,1.57,Primera Division,2223
2022-10-01,Getafe,Valladolid,2,3,A,2.3,3.0,3.5,Primera Division,2223
2022-10-01,Sevilla,Ath Madrid,0,2,A,3.0,3.2,2.5,Primera Division,2223
2022-10-01,Mallorca,Barcelona,0,1,A,9.0,5.0,1.36,Primera Division,2223
2022-10-02,Espanol,Valencia,2,2,D,2.62,3.3,2.7,Primera Division,2223
2022-10-02,Celta,Betis,1,0,H,2.45,3.4,2.87,Primera Division,2223
2022-10-02,Girona,Sociedad,3,5,A,3.25,3.2,2.3,Primera Division,2223
2022-10-02,Real Madrid,Osasuna,1,1,D,1.3,5.5,9.5,Primera Division,2223
2022-10-03,Vallecano,Elche,2,1,H,1.72,3.6,5.25,Primera Division,2223
2022-10-07,Osasuna,Valencia,1,2,A,2.4,3.2,3.1,Primera Division,2223
2022-10-08,Almeria,Vallecano,3,1,H,2.9,3.3,2.55,Primera Division,2223
2022-10-08,Ath Madrid,Girona,2,1,H,1.45,4.33,7.5,Primera Division,2223
2022-10-08,Sevilla,Ath Bilbao,1,1,D,3.0,3.3,2.4,Primera Division,2223
2022-10-08,Getafe,Real Madrid,0,1,A,6.5,4.5,1.5,Primera Division,2223
2022-10-09,Valladolid,Betis,0,0,D,2.8,3.4,2.4,Primera Division,2223
2022-10-09,Cadiz,Espanol,2,2,D,2.87,3.2,2.55,Primera Division,2223
2022-10-09,Sociedad,Villarreal,1,0,H,2.5,3.4,2.75,Primera Division,2223
2022-10-09,Barcelona,Celta,1,0,H,1.28,6.0,9.0,Primera Division,2223
2022-10-10,Elche,Mallorca,1,1,D,3.0,3.1,2.5,Primera Division,2223
2022-10-14,Vallecano,Getafe,0,0,D,2.05,3.2,3.8,Primera Division,2223
2022-10-15,Girona,Cadiz,1,1,D,1.9,3.3,4.5,Primera Division,2223
2022-10-15,Valencia,Elche,2,2,D,1.4,4.75,7.5,Primera Division,2223
2022-10-15,Mallorca,Sevilla,0,1,A,2.9,3.0,2.7,Primera Division,2223
2022-10-15,Ath Bilbao,Ath Madrid,0,1,A,2.45,3.2,3.0,Primera Division,2223
2022-10-16,Celta,Sociedad,1,2,A,2.6,3.2,2.8,Primera Division,2223
2022-10-16,Real Madrid,Barcelona,3,1,H,2.2,3.6,3.1,Primera Division,2223
2022-10-16,Espanol,Valladolid,1,0,H,2.2,3.3,3.5,Primera Division,2223
2022-10-16,Betis,Almeria,3,1,H,1.57,4.1,5.75,Primera Division,2223
2022-10-17,Villarreal,Osasuna,2,0,H,1.57,4.2,6.0,Primera Division,2223
2022-10-18,Sevilla,Valencia,1,1,D,2.25,3.4,3.2,Primera Division,2223
2022-10-18,Getafe,Ath Bilbao,2,2,D,4.75,3.3,1.83,Primera Division,2223
2022-10-18,Ath Madrid,Vallecano,1,1,D,1.55,3.75,7.0,Primera Division,2223
2022-10-19,Cadiz,Betis,0,0,D,4.0,3.3,2.0,Primera Division,2223
2022-10-19,Valladolid,Celta,4,1,H,2.9,3.3,2.45,Primera Division,2223
2022-10-19,Sociedad,Mallorca,1,0,H,1.55,4.0,6.5,Primera Division,2223
2022-10-19,Elche,Real Madrid,0,3,A,8.5,5.75,1.3,Primera Division,2223
2022-10-20,Almeria,Girona,3,2,H,2.6,3.25,2.8,Primera Division,2223
2022-10-20,Osasuna,Espanol,1,0,H,2.05,3.6,3.5,Primera Division,2223
2022-10-20,Barcelona,Villarreal,3,0,H,1.5,4.5,6.0,Primera Division,2223
2022-10-22,Vallecano,Cadiz,5,1,H,1.72,3.5,5.25,Primera Division,2223
2022-10-22,Valladolid,Sociedad,1,0,H,3.6,3.4,2.05,Primera Division,2223
2022-10-22,Valencia,Mallorca,1,2,A,1.75,3.5,5.0,Primera Division,2223
2022-10-22,Real Madrid,Sevilla,3,1,H,1.36,4.75,8.5,Primera Division,2223
2022-10-23,Espanol,Elche,2,2,D,1.66,3.75,5.25,Primera Division,2223
2022-10-23,Betis,Ath Madrid,1,2,A,3.2,3.3,2.3,Primera Division,2223
2022-10-23,Girona,Osasuna,1,1,D,2.55,3.2,2.9,Primera Division,2223
2022-10-23,Villarreal,Almeria,2,1,H,1.36,4.75,9.0,Primera Division,2223
2022-10-23,Barcelona,Ath Bilbao,4,0,H,1.55,4.5,5.5,Primera Division,2223
2022-10-24,Celta,Getafe,1,1,D,1.75,3.5,5.0,Primera Division,2223
2022-10-28,Mallorca,Espanol,1,1,D,2.25,3.1,3.4,Primera Division,2223
2022-10-29,Almeria,Celta,3,1,H,3.3,3.3,2.25,Primera Division,2223
2022-10-29,Cadiz,Ath Madrid,3,2,H,7.0,3.6,1.6,Primera Division,2223
2022-10-29,Sevilla,Vallecano,0,1,A,2.0,3.3,4.0,Primera Division,2223
2022-10-29,Valencia,Barcelona,0,1,A,5.0,4.33,1.57,Primera Division,2223
2022-10-30,Osasuna,Valladolid,2,0,H,1.9,3.4,4.33,Primera Division,2223
2022-10-30,Real Madrid,Girona,1,1,D,1.2,6.5,13.0,Primera Division,2223
2022-10-30,Ath Bilbao,Villarreal,1,0,H,2.2,3.3,3.4,Primera Division,2223
2022-10-30,Sociedad,Betis,0,2,A,2.0,3.5,3.8,Primera Division,2223
2022-10-31,Elche,Getafe,0,1,A,2.7,3.0,2.87,Primera Division,2223
2022-11-04,Girona,Ath Bilbao,2,1,H,3.75,3.5,2.0,Primera Division,2223
2022-11-05,Getafe,Cadiz,0,0,D,2.2,3.1,3.75,Primera Division,2223
2022-11-05,Valladolid,Elche,2,1,H,1.83,3.6,4.33,Primera Division,2223
2022-11-05,Celta,Osasuna,1,2,A,2.1,3.3,3.75,Primera Division,2223
2022-11-05,Barcelona,Almeria,2,0,H,1.08,10.0,26.0,Primera Division,2223
2022-11-06,Ath Madrid,Espanol,1,1,D,1.44,4.5,8.0,Primera Division,2223
2022-11-06,Sociedad,Valencia,1,1,D,1.95,3.4,4.0,Primera Division,2223
2022-11-06,Villarreal,Mallorca,0,2,A,1.57,4.0,5.75,Primera Division,2223
2022-11-06,Betis,Sevilla,1,1,D,2.2,3.2,3.6,Primera Division,2223
2022-11-07,Vallecano,Real Madrid,3,2,H,4.75,4.2,1.65,Primera Division,2223
2022-11-08,Elche,Girona,1,2,A,3.25,3.3,2.2,Primera Division,2223
2022-11-08,Ath Bilbao,Valladolid,3,0,H,1.4,4.5,7.5,Primera Division,2223
2022-11-08,Osasuna,Barcelona,1,2,A,5.75,4.2,1.53,Primera Division,2223
2022-11-09,Almeria,Getafe,1,0,H,2.15,3.3,3.5,Primera Division,2223
2022-11-09,Sevilla,Sociedad,1,2,A,2.6,3.2,2.8,Primera Division,2223
2022-11-09,Espanol,Villarreal,0,1,A,3.2,3.2,2.37,Primera Division,2223
2022-11-09,Mallorca,Ath Madrid,1,0,H,3.8,3.1,2.1,Primera Division,2223
2022-11-10,Vallecano,Celta,0,0,D,2.2,3.2,3.5,Primera Division,2223
2022-11-10,Valencia,Betis,3,0,H,2.1,3.4,3.6,Primera Division,2223
2022-11-10,Real Madrid,Cadiz,2,1,H,1.14,8.5,15.0,Primera Division,2223
2022-12-29,Girona,Vallecano,2,2,D,2.3,3.2,3.3,Primera Division,2223
2022-12-29,Betis,Ath Bilbao,0,0,D,2.88,3.3,2.5,Primera Division,2223
2022-12-29,Ath Madrid,Elche,2,0,H,1.29,5.5,10.0,Primera Division,2223
2022-12-30,Getafe,Mallorca,2,0,H,2.75,2.75,3.1,Primera Division,2223
2022-12-30,Cadiz,Almeria,1,1,D,2.38,3.1,3.25,Primera Division,2223
2022-12-30,Celta,Sevilla,1,1,D,2.2,3.3,3.4,Primera Division,2223
2022-12-30,Valladolid,Real Madrid,0,2,A,6.5,4.75,1.45,Primera Division,2223
2022-12-31,Barcelona,Espanol,1,1,D,1.25,6.5,10.0,Primera Division,2223
2022-12-31,Sociedad,Osasuna,2,0,H,1.85,3.3,4.75,Primera Division,2223
2022-12-31,Villarreal,Valencia,2,1,H,1.95,3.4,4.2,Primera Division,2223
2023-01-06,Elche,Celta,0,1,A,4.0,3.25,1.95,Primera Division,2223
2023-01-06,Valencia,Cadiz,0,1,A,1.57,4.0,5.75,Primera Division,2223
2023-01-07,Villarreal,Real Madrid,2,1,H,3.25,3.8,2.05,Primera Division,2223
2023-01-07,Mallorca,Valladolid,1,0,H,1.95,3.3,4.2,Primera Division,2223
2023-01-07,Espanol,Girona,2,2,D,2.25,3.4,3.2,Primera Division,2223
2023-01-08,Almeria,Sociedad,0,2,A,4.2,3.3,1.95,Primera Division,2223
2023-01-08,Vallecano,Betis,1,2,A,2.3,3.3,3.2,Primera Division,2223
2023-01-08,Sevilla,Getafe,2,1,H,1.75,3.4,5.25,Primera Division,2223
2023-01-08,Ath Madrid,Barcelona,0,1,A,3.1,3.4,2.3,Primera Division,2223
2023-01-09,Ath Bilbao,Osasuna,0,0,D,1.67,3.6,5.75,Primera Division,2223
2023-01-13,Celta,Villarreal,1,1,D,2.88,3.3,2.5,Primera Division,2223
2023-01-14,Valladolid,Vallecano,0,1,A,2.75,3.25,2.63,Primera Division,2223
2023-01-14,Girona,Sevilla,2,1,H,2.38,3.4,3.0,Primera Division,2223
2023-01-14,Osasuna,Mallorca,1,0,H,2.0,3.1,4.33,Primera Division,2223
2023-01-14,Sociedad,Ath Bilbao,3,1,H,2.4,3.2,3.1,Primera Division,2223
2023-01-15,Getafe,Espanol,1,2,A,2.5,3.0,3.1,Primera Division,2223
2023-01-15,Almeria,Ath Madrid,1,1,D,5.0,3.75,1.7,Primera Division,2223
2023-01-16,Cadiz,Elche,1,1,D,1.91,3.4,4.33,Primera Division,2223
2023-01-20,Mallorca,Celta,1,0,H,2.8,2.75,3.0,Primera Division,2223
2023-01-21,Vallecano,Sociedad,0,2,A,3.1,3.2,2.38,Primera Division,2223
2023-01-21,Espanol,Betis,1,0,H,2.7,3.2,2.7,Primera Division,2223
2023-01-21,Ath Madrid,Valladolid,3,0,H,1.4,4.75,8.5,Primera Division,2223
2023-01-21,Sevilla,Cadiz,1,0,H,1.7,3.75,5.0,Primera Division,2223
2023-01-22,Villarreal,Girona,1,0,H,1.73,3.8,4.5,Primera Division,2223
2023-01-22,Elche,Osasuna,1,1,D,3.5,3.25,2.15,Primera Division,2223
2023-01-22,Barcelona,Getafe,1,0,H,1.18,8.0,15.0,Primera Division,2223
2023-01-22,Ath Bilbao,Real Madrid,0,2,A,2.9,3.4,2.38,Primera Division,2223
2023-01-23,Valencia,Almeria,2,2,D,1.6,4.2,5.25,Primera Division,2223
2023-01-27,Almeria,Espanol,3,1,H,2.38,3.1,3.2,Primera Division,2223
2023-01-28,Cadiz,Mallorca,2,0,H,2.88,2.8,2.9,Primera Division,2223
2023-01-28,Girona,Barcelona,0,1,A,5.0,4.33,1.57,Primera Division,2223
2023-01-28,Sevilla,Elche,3,0,H,1.53,4.0,7.0,Primera Division,2223
2023-01-28,Getafe,Betis,0,1,A,3.2,2.88,2.63,Primera Division,2223
2023-01-29,Valladolid,Valencia,1,0,H,3.25,3.1,2.4,Primera Division,2223
2023-01-29,Osasuna,Ath Madrid,0,1,A,3.6,3.1,2.2,Primera Division,2223
2023-01-29,Celta,Ath Bilbao,1,0,H,2.88,3.0,2.7,Primera Division,2223
2023-01-29,Real Madrid,Sociedad,0,0,D,1.67,3.8,5.0,Primera Division,2223
2023-01-30,Villarreal,Vallecano,0,1,A,1.67,3.8,5.25,Primera Division,2223
2023-02-01,Betis,Barcelona,1,2,A,5.0,3.8,1.67,Primera Division,2223
2023-02-02,Real Madrid,Valencia,2,0,H,1.44,4.75,6.5,Primera Division,2223
2023-02-03,Ath Bilbao,Cadiz,4,1,H,1.36,4.5,9.5,Primera Division,2223
2023-02-04,Espanol,Osasuna,1,1,D,2.55,3.0,3.0,Primera Division,2223
2023-02-04,Elche,Villarreal,3,1,H,5.0,3.8,1.67,Primera Division,2223
2023-02-04,Ath Madrid,Getafe,1,1,D,1.4,4.33,9.0,Primera Division,2223
2023-02-04,Betis,Celta,3,4,A,2.2,3.2,3.5,Primera Division,2223
2023-02-05,Mallorca,Real Madrid,1,0,H,5.0,3.5,1.73,Primera Division,2223
2023-02-05,Girona,Valencia,1,0,H,2.2,3.2,3.5,Primera Division,2223
2023-02-05,Sociedad,Valladolid,0,1,A,1.44,4.33,7.5,Primera Division,2223
2023-02-05,Barcelona,Sevilla,3,0,H,1.33,5.25,8.5,Primera Division,2223
2023-02-06,Vallecano,Almeria,2,0,H,1.73,3.6,5.0,Primera Division,2223
2023-02-10,Cadiz,Girona,2,0,H,3.0,3.2,2.45,Primera Division,2223
2023-02-11,Almeria,Betis,2,3,A,2.8,3.4,2.5,Primera Division,2223
2023-02-11,Sevilla,Mallorca,2,0,H,1.91,3.2,4.5,Primera Division,2223
2023-02-11,Valencia,Ath Bilbao,1,2,A,3.0,3.2,2.45,Primera Division,2223
2023-02-12,Getafe,Vallecano,1,1,D,2.8,2.9,2.88,Primera Division,2223
2023-02-12,Celta,Ath Madrid,0,1,A,3.6,3.1,2.2,Primera Division,2223
2023-02-12,Valladolid,Osasuna,0,0,D,2.75,3.1,2.7,Primera Division,2223
2023-02-12,Villarreal,Barcelona,0,1,A,3.75,4.0,1.85,Primera Division,2223
2023-02-13,Espanol,Sociedad,2,3,A,3.5,3.0,2.3,Primera Division,2223
2023-02-15,Real Madrid,Elche,4,0,H,1.18,7.5,15.0,Primera Division,2223
2023-02-17,Girona,Almeria,6,2,H,1.8,3.75,4.33,Primera Division,2223
2023-02-18,Sociedad,Celta,1,1,D,1.8,3.3,5.25,Primera Division,2223
2023-02-18,Betis,Valladolid,2,1,H,1.6,3.75,6.5,Primera Division,2223
2023-02-18,Mallorca,Villarreal,4,2,H,3.2,3.0,2.45,Primera Division,2223
2023-02-18,Osasuna,Real Madrid,0,2,A,4.33,3.6,1.8,Primera Division,2223
2023-02-19,Elche,Espanol,0,1,A,2.9,3.1,2.63,Primera Division,2223
2023-02-19,Vallecano,Sevilla,1,1,D,2.5,3.1,3.0,Primera Division,2223
2023-02-19,Ath Madrid,Ath Bilbao,1,0,H,2.0,3.3,4.0,Primera Division,2223
2023-02-19,Barcelona,Cadiz,2,0,H,1.18,7.0,13.0,Primera Division,2223
2023-02-20,Getafe,Valencia,1,0,H,2.75,3.0,2.8,Primera Division,2223
2023-02-24,Elche,Betis,2,3,A,3.5,3.3,2.1,Primera Division,2223
2023-02-25,Espanol,Mallorca,2,1,H,2.5,2.9,3.2,Primera Division,2223
2023-02-25,Cadiz,Vallecano,1,0,H,2.9,3.0,2.7,Primera Division,2223
2023-02-25,Real Madrid,Ath Madrid,1,1,D,1.8,3.5,5.0,Primera Division,2223
2023-02-25,Valencia,Sociedad,1,0,H,3.1,3.1,2.5,Primera Division,2223
2023-02-26,Ath Bilbao,Girona,2,3,A,1.67,3.8,5.25,Primera Division,2223
2023-02-26,Celta,Valladolid,3,0,H,1.7,3.75,5.25,Primera Division,2223
2023-02-26,Almeria,Barcelona,1,0,H,7.0,4.75,1.44,Primera Division,2223
2023-02-26,Sevilla,Osasuna,2,3,A,1.85,3.25,4.5,Primera Division,2223
2023-02-27,Villarreal,Getafe,2,1,H,1.67,3.6,5.75,Primera Division,2223
2023-03-03,Sociedad,Cadiz,0,0,D,1.5,3.9,7.5,Primera Division,2223
2023-03-04,Getafe,Girona,3,2,H,2.75,3.0,2.8,Primera Division,2223
2023-03-04,Almeria,Villarreal,0,2,A,3.5,3.6,2.05,Primera Division,2223
2023-03-04,Mallorca,Elche,0,1,A,1.7,3.4,5.75,Primera Division,2223
2023-03-04,Ath Madrid,Sevilla,6,1,H,1.67,3.6,5.25,Primera Division,2223
2023-03-05,Valladolid,Espanol,2,1,H,2.5,3.2,2.88,Primera Division,2223
2023-03-05,Barcelona,Valencia,1,0,H,1.53,4.5,5.75,Primera Division,2223
2023-03-05,Vallecano,Ath Bilbao,0,0,D,2.9,3.1,2.6,Primera Division,2223
2023-03-05,Betis,Real Madrid,0,0,D,4.75,3.75,1.73,Primera Division,2223
2023-03-06,Osasuna,Celta,0,0,D,2.8,3.0,2.8,Primera Division,2223
2023-03-10,Cadiz,Getafe,2,2,D,2.5,2.88,3.3,Primera Division,2223
2023-03-11,Real Madrid,Espanol,3,1,H,1.25,6.5,9.5,Primera Division,2223
2023-03-11,Elche,Valladolid,1,1,D,2.7,3.3,2.7,Primera Division,2223
2023-03-11,Celta,Vallecano,3,0,H,2.1,3.2,4.0,Primera Division,2223
2023-03-11,Valencia,Osasuna,1,0,H,2.1,3.2,3.8,Primera Division,2223
2023-03-12,Mallorca,Sociedad,1,1,D,3.5,2.9,2.38,Primera Division,2223
2023-03-12,Sevilla,Almeria,2,1,H,1.73,3.6,5.25,Primera Division,2223
2023-03-12,Villarreal,Betis,1,1,D,1.95,3.6,3.8,Primera Division,2223
2023-03-12,Ath Bilbao,Barcelona,0,1,A,3.5,3.3,2.15,Primera Division,2223
2023-03-13,Girona,Ath Madrid,0,1,A,3.75,3.4,2.05,Primera Division,2223
2023-03-17,Valladolid,Ath Bilbao,1,3,A,4.2,3.6,1.83,Primera Division,2223
2023-03-18,Almeria,Cadiz,1,1,D,2.0,3.5,3.6,Primera Division,2223
2023-03-18,Vallecano,Girona,2,2,D,2.0,3.4,3.8,Primera Division,2223
2023-03-18,Espanol,Celta,1,3,A,2.75,3.25,2.55,Primera Division,2223
2023-03-18,Ath Madrid,Valencia,3,0,H,1.55,4.2,5.75,Primera Division,2223
2023-03-19,Betis,Mallorca,1,0,H,1.8,3.2,5.25,Primera Division,2223
2023-03-19,Osasuna,Villarreal,0,3,A,3.0,3.1,2.45,Primera Division,2223
2023-03-19,Sociedad,Elche,2,0,H,1.4,4.75,8.5,Primera Division,2223
2023-03-19,Getafe,Sevilla,2,0,H,2.9,3.1,2.5,Primera Division,2223
2023-03-19,Barcelona,Real Madrid,2,1,H,2.15,3.5,3.25,Primera Division,2223
2023-03-31,Mallorca,Osasuna,0,0,D,2.2,2.9,3.9,Primera Division,2223
2023-04-01,Girona,Espanol,2,1,H,1.91,3.3,4.33,Primera Division,2223
2023-04-01,Ath Bilbao,Getafe,0,0,D,1.57,3.8,6.5,Primera Division,2223
2023-04-01,Cadiz,Sevilla,0,2,A,3.4,3.1,2.3,Primera Division,2223
2023-04-01,Elche,Barcelona,0,4,A,9.5,5.0,1.33,Primera Division,2223
2023-04-02,Celta,Almeria,2,2,D,1.55,4.0,6.0,Primera Division,2223
2023-04-02,Real Madrid,Valladolid,6,0,H,1.2,7.5,11.0,Primera Division,2223
2023-04-02,Villarreal,Sociedad,2,0,H,2.4,3.1,3.2,Primera Division,2223
2023-04-02,Ath Madrid,Betis,1,0,H,1.53,4.0,6.5,Primera Division,2223
2023-04-03,Valencia,Vallecano,1,1,D,2.05,3.2,3.8,Primera Division,2223
2023-04-07,Sevilla,Celta,2,2,D,2.1,3.4,3.5,Primera Division,2223
2023-04-08,Osasuna,Elche,2,1,H,1.73,3.6,5.0,Primera Division,2223
2023-04-08,Espanol,Ath Bilbao,1,2,A,3.5,3.2,2.2,Primera Division,2223
2023-04-08,Sociedad,Getafe,2,0,H,1.7,3.3,6.0,Primera Division,2223
2023-04-08,Real Madrid,Villarreal,2,3,A,1.53,4.33,5.75,Primera Division,2223
2023-04-09,Valladolid,Mallorca,3,3,D,2.5,2.9,3.2,Primera Division,2223
2023-04-09,Betis,Cadiz,0,2,A,1.62,3.75,5.75,Primera Division,2223
2023-04-09,Almeria,Valencia,2,1,H,3.0,3.3,2.4,Primera Division,2223
2023-04-09,Vallecano,Ath Madrid,1,2,A,4.33,3.5,1.85,Primera Division,2223
2023-04-10,Barcelona,Girona,0,0,D,1.3,5.5,10.0,Primera Division,2223
2023-04-14,Vallecano,Osasuna,2,1,H,2.2,3.1,3.6,Primera Division,2223
2023-04-15,Villarreal,Valladolid,1,2,A,1.44,4.75,6.5,Primera Division,2223
2023-04-15,Ath Bilbao,Sociedad,2,0,H,2.25,3.1,3.5,Primera Division,2223
2023-04-15,Betis,Espanol,3,1,H,1.83,3.5,4.5,Primera Division,2223
2023-04-15,Cadiz,Real Madrid,0,2,A,5.75,4.2,1.55,Primera Division,2223
2023-04-16,Girona,Elche,2,0,H,1.53,4.33,6.0,Primera Division,2223
2023-04-16,Getafe,Barcelona,0,0,D,6.0,3.8,1.6,Primera Division,2223
2023-04-16,Ath Madrid,Almeria,2,1,H,1.22,7.0,11.0,Primera Division,2223
2023-04-16,Valencia,Sevilla,0,2,A,2.2,3.2,3.6,Primera Division,2223
2023-04-17,Celta,Mallorca,0,1,A,1.8,3.3,5.25,Primera Division,2223
2023-04-21,Espanol,Cadiz,0,0,D,2.05,3.25,3.8,Primera Division,2223
2023-04-22,Osasuna,Betis,3,2,H,2.55,3.2,2.88,Primera Division,2223
2023-04-22,Almeria,Ath Bilbao,1,2,A,3.8,3.75,1.85,Primera Division,2223
2023-04-22,Sociedad,Vallecano,2,1,H,1.67,3.5,6.0,Primera Division,2223
2023-04-22,Valladolid,Girona,1,0,H,2.5,3.4,2.8,Primera Division,2223
2023-04-22,Real Madrid,Celta,2,0,H,1.36,5.0,9.0,Primera Division,2223
2023-04-23,Elche,Valencia,0,2,A,4.33,3.5,1.85,Primera Division,2223
2023-04-23,Barcelona,Ath Madrid,1,0,H,1.95,3.3,4.2,Primera Division,2223
2023-04-23,Mallorca,Getafe,3,1,H,2.3,2.88,3.75,Primera Division,2223
2023-04-23,Sevilla,Villarreal,2,1,H,2.75,3.4,2.55,Primera Division,2223
2023-04-25,Cadiz,Osasuna,0,1,A,2.3,3.1,3.4,Primera Division,2223
2023-04-25,Girona,Real Madrid,4,2,H,5.25,4.33,1.57,Primera Division,2223
2023-04-25,Betis,Sociedad,0,0,D,2.75,3.25,2.63,Primera Division,2223
2023-04-26,Ath Madrid,Mallorca,3,1,H,1.4,4.33,8.5,Primera Division,2223
2023-04-26,Getafe,Almeria,1,2,A,1.91,3.3,4.5,Primera Division,2223
2023-04-26,Celta,Elche,1,0,H,1.3,5.25,10.0,Primera Division,2223
